,Season,Week,Team,TeamPoints,OpponentPoints,YardsFor,YardsAgainst,Opponent,MatchString
725,2019,8,WAS,9.0,19.0,216.0,434.0,MIN,20198WASMIN
726,2019,8,BUF,13.0,31.0,253.0,371.0,PHI,20198BUFPHI
727,2019,8,PHI,31.0,13.0,371.0,253.0,BUF,20198PHIBUF
728,2019,8,DET,31.0,26.0,375.0,370.0,NYG,20198DETNYG
729,2019,8,NYG,26.0,31.0,370.0,375.0,DET,20198NYGDET
730,2019,8,IND,15.0,13.0,318.0,279.0,DEN,20198INDDEN
731,2019,8,DEN,13.0,15.0,279.0,318.0,IND,20198DENIND
732,2019,8,CHI,16.0,17.0,388.0,231.0,LAC,20198CHILAC
733,2019,8,LAC,17.0,16.0,231.0,388.0,CHI,20198LACCHI
734,2019,8,JAX,29.0,15.0,389.0,213.0,NYJ,20198JAXNYJ
735,2019,8,NYJ,15.0,29.0,213.0,389.0,JAX,20198NYJJAX
736,2019,8,NO,31.0,9.0,510.0,237.0,ARI,20198NOARI
737,2019,8,ARI,9.0,31.0,237.0,510.0,NO,20198ARINO
738,2019,8,ATL,20.0,27.0,510.0,322.0,SEA,20198ATLSEA
739,2019,8,SEA,27.0,20.0,322.0,510.0,ATL,20198SEAATL
740,2019,8,TEN,27.0,23.0,246.0,389.0,TB,20198TENTB
741,2019,8,TB,23.0,27.0,389.0,246.0,TEN,20198TBTEN
742,2019,8,LAR,24.0,10.0,470.0,401.0,CIN,20198LARCIN
743,2019,8,CIN,10.0,24.0,401.0,470.0,LAR,20198CINLAR
744,2019,8,SF,51.0,13.0,388.0,230.0,CAR,20198SFCAR
745,2019,8,CAR,13.0,51.0,230.0,388.0,SF,20198CARSF
746,2019,8,NE,27.0,13.0,318.0,310.0,CLE,20198NECLE
747,2019,8,CLE,13.0,27.0,310.0,318.0,NE,20198CLENE
748,2019,8,HOU,27.0,24.0,388.0,378.0,LV,20198HOULV
749,2019,8,LV,24.0,27.0,378.0,388.0,HOU,20198LVHOU
750,2019,8,KC,24.0,31.0,337.0,374.0,GB,20198KCGB
751,2019,8,GB,31.0,24.0,374.0,337.0,KC,20198GBKC
752,2019,8,PIT,27.0,14.0,394.0,230.0,MIA,20198PITMIA
753,2019,8,MIA,14.0,27.0,230.0,394.0,PIT,20198MIAPIT
754,2019,9,ARI,25.0,28.0,357.0,411.0,SF,20199ARISF
755,2019,9,SF,28.0,25.0,411.0,357.0,ARI,20199SFARI
756,2019,9,JAX,3.0,26.0,356.0,410.0,HOU,20199JAXHOU
757,2019,9,HOU,26.0,3.0,410.0,356.0,JAX,20199HOUJAX
758,2019,9,CAR,30.0,20.0,370.0,431.0,TEN,20199CARTEN
759,2019,9,TEN,20.0,30.0,431.0,370.0,CAR,20199TENCAR
760,2019,9,PHI,22.0,14.0,373.0,164.0,CHI,20199PHICHI
761,2019,9,CHI,14.0,22.0,164.0,373.0,PHI,20199CHIPHI
762,2019,9,MIA,26.0,18.0,316.0,321.0,NYJ,20199MIANYJ
763,2019,9,NYJ,18.0,26.0,321.0,316.0,MIA,20199NYJMIA
764,2019,9,BUF,24.0,9.0,268.0,243.0,WAS,20199BUFWAS
765,2019,9,WAS,9.0,24.0,243.0,268.0,BUF,20199WASBUF
766,2019,9,PIT,26.0,24.0,273.0,328.0,IND,20199PITIND
767,2019,9,IND,24.0,26.0,328.0,273.0,PIT,20199INDPIT
768,2019,9,KC,26.0,23.0,377.0,308.0,MIN,20199KCMIN
769,2019,9,MIN,23.0,26.0,308.0,377.0,KC,20199MINKC
770,2019,9,LV,31.0,24.0,450.0,473.0,DET,20199LVDET
771,2019,9,DET,24.0,31.0,473.0,450.0,LV,20199DETLV
772,2019,9,SEA,40.0,34.0,492.0,418.0,TB,20199SEATB
773,2019,9,TB,34.0,40.0,418.0,492.0,SEA,20199TBSEA
774,2019,9,DEN,24.0,19.0,302.0,351.0,CLE,20199DENCLE
775,2019,9,CLE,19.0,24.0,351.0,302.0,DEN,20199CLEDEN
776,2019,9,LAC,26.0,11.0,442.0,184.0,GB,20199LACGB
777,2019,9,GB,11.0,26.0,184.0,442.0,LAC,20199GBLAC
778,2019,9,BAL,37.0,20.0,372.0,342.0,NE,20199BALNE
779,2019,9,NE,20.0,37.0,342.0,372.0,BAL,20199NEBAL
780,2019,9,NYG,18.0,37.0,271.0,429.0,DAL,20199NYGDAL
781,2019,9,DAL,37.0,18.0,429.0,271.0,NYG,20199DALNYG
782,2019,10,LV,26.0,24.0,278.0,315.0,LAC,201910LVLAC
783,2019,10,LAC,24.0,26.0,315.0,278.0,LV,201910LACLV
784,2019,10,NO,9.0,26.0,310.0,317.0,ATL,201910NOATL
785,2019,10,ATL,26.0,9.0,317.0,310.0,NO,201910ATLNO
786,2019,10,CLE,19.0,16.0,368.0,344.0,BUF,201910CLEBUF
787,2019,10,BUF,16.0,19.0,344.0,368.0,CLE,201910BUFCLE
788,2019,10,CIN,13.0,49.0,307.0,379.0,BAL,201910CINBAL
789,2019,10,BAL,49.0,13.0,379.0,307.0,CIN,201910BALCIN
790,2019,10,CHI,20.0,13.0,226.0,357.0,DET,201910CHIDET
791,2019,10,DET,13.0,20.0,357.0,226.0,CHI,201910DETCHI
792,2019,10,TEN,35.0,32.0,371.0,530.0,KC,201910TENKC
793,2019,10,KC,32.0,35.0,530.0,371.0,TEN,201910KCTEN
794,2019,10,TB,30.0,27.0,457.0,417.0,ARI,201910TBARI
795,2019,10,ARI,27.0,30.0,417.0,457.0,TB,201910ARITB
796,2019,10,NYJ,34.0,27.0,294.0,281.0,NYG,201910NYJNYG
797,2019,10,NYG,27.0,34.0,281.0,294.0,NYJ,201910NYGNYJ
798,2019,10,IND,12.0,16.0,300.0,229.0,MIA,201910INDMIA
799,2019,10,MIA,16.0,12.0,229.0,300.0,IND,201910MIAIND
800,2019,10,PIT,17.0,12.0,273.0,306.0,LAR,201910PITLAR
801,2019,10,LAR,12.0,17.0,306.0,273.0,PIT,201910LARPIT
802,2019,10,GB,24.0,16.0,388.0,401.0,CAR,201910GBCAR
803,2019,10,CAR,16.0,24.0,401.0,388.0,GB,201910CARGB
804,2019,10,DAL,24.0,28.0,443.0,364.0,MIN,201910DALMIN
805,2019,10,MIN,28.0,24.0,364.0,443.0,DAL,201910MINDAL
806,2019,10,SF,24.0,27.0,302.0,336.0,SEA,201910SFSEA
807,2019,10,SEA,27.0,24.0,336.0,302.0,SF,201910SEASF
808,2019,11,CLE,21.0,7.0,293.0,236.0,PIT,201911CLEPIT
809,2019,11,PIT,7.0,21.0,236.0,293.0,CLE,201911PITCLE
810,2019,11,TB,17.0,34.0,334.0,328.0,NO,201911TBNO
811,2019,11,NO,34.0,17.0,328.0,334.0,TB,201911NOTB
812,2019,11,DET,27.0,35.0,312.0,509.0,DAL,201911DETDAL
813,2019,11,DAL,35.0,27.0,509.0,312.0,DET,201911DALDET
814,2019,11,WAS,17.0,34.0,225.0,400.0,NYJ,201911WASNYJ
815,2019,11,NYJ,34.0,17.0,400.0,225.0,WAS,201911NYJWAS
816,2019,11,CAR,3.0,29.0,347.0,349.0,ATL,201911CARATL
817,2019,11,ATL,29.0,3.0,349.0,347.0,CAR,201911ATLCAR
818,2019,11,MIA,20.0,37.0,303.0,424.0,BUF,201911MIABUF
819,2019,11,BUF,37.0,20.0,424.0,303.0,MIA,201911BUFMIA
820,2019,11,MIN,27.0,23.0,321.0,394.0,DEN,201911MINDEN
821,2019,11,DEN,23.0,27.0,394.0,321.0,MIN,201911DENMIN
822,2019,11,BAL,41.0,7.0,491.0,232.0,HOU,201911BALHOU
823,2019,11,HOU,7.0,41.0,232.0,491.0,BAL,201911HOUBAL
824,2019,11,IND,33.0,13.0,389.0,308.0,JAX,201911INDJAX
825,2019,11,JAX,13.0,33.0,308.0,389.0,IND,201911JAXIND
826,2019,11,SF,36.0,26.0,442.0,266.0,ARI,201911SFARI
827,2019,11,ARI,26.0,36.0,266.0,442.0,SF,201911ARISF
828,2019,11,PHI,10.0,17.0,255.0,298.0,NE,201911PHINE
829,2019,11,NE,17.0,10.0,298.0,255.0,PHI,201911NEPHI
830,2019,11,LV,17.0,10.0,386.0,246.0,CIN,201911LVCIN
831,2019,11,CIN,10.0,17.0,246.0,386.0,LV,201911CINLV
832,2019,11,LAR,17.0,7.0,283.0,267.0,CHI,201911LARCHI
833,2019,11,CHI,7.0,17.0,267.0,283.0,LAR,201911CHILAR
834,2019,11,LAC,17.0,24.0,438.0,310.0,KC,201911LACKC
835,2019,11,KC,24.0,17.0,310.0,438.0,LAC,201911KCLAC
836,2019,12,HOU,20.0,17.0,396.0,296.0,IND,201912HOUIND
837,2019,12,IND,17.0,20.0,296.0,396.0,HOU,201912INDHOU
838,2019,12,ATL,22.0,35.0,337.0,446.0,TB,201912ATLTB
839,2019,12,TB,35.0,22.0,446.0,337.0,ATL,201912TBATL
840,2019,12,BUF,20.0,3.0,424.0,134.0,DEN,201912BUFDEN
841,2019,12,DEN,3.0,20.0,134.0,424.0,BUF,201912DENBUF
842,2019,12,NO,34.0,31.0,418.0,351.0,CAR,201912NOCAR
843,2019,12,CAR,31.0,34.0,351.0,418.0,NO,201912CARNO
844,2019,12,WAS,19.0,16.0,230.0,364.0,DET,201912WASDET
845,2019,12,DET,16.0,19.0,364.0,230.0,WAS,201912DETWAS
846,2019,12,CIN,10.0,16.0,244.0,338.0,PIT,201912CINPIT
847,2019,12,PIT,16.0,10.0,338.0,244.0,CIN,201912PITCIN
848,2019,12,NYJ,34.0,3.0,401.0,208.0,LV,201912NYJLV
849,2019,12,LV,3.0,34.0,208.0,401.0,NYJ,201912LVNYJ
850,2019,12,PHI,9.0,17.0,344.0,348.0,SEA,201912PHISEA
851,2019,12,SEA,17.0,9.0,348.0,344.0,PHI,201912SEAPHI
852,2019,12,CHI,19.0,14.0,335.0,243.0,NYG,201912CHINYG
853,2019,12,NYG,14.0,19.0,243.0,335.0,CHI,201912NYGCHI
854,2019,12,CLE,41.0,24.0,467.0,284.0,MIA,201912CLEMIA
855,2019,12,MIA,24.0,41.0,284.0,467.0,CLE,201912MIACLE
856,2019,12,TEN,42.0,20.0,471.0,369.0,JAX,201912TENJAX
857,2019,12,JAX,20.0,42.0,369.0,471.0,TEN,201912JAXTEN
858,2019,12,NE,13.0,9.0,282.0,321.0,DAL,201912NEDAL
859,2019,12,DAL,9.0,13.0,321.0,282.0,NE,201912DALNE
860,2019,12,SF,37.0,8.0,339.0,198.0,GB,201912SFGB
861,2019,12,GB,8.0,37.0,198.0,339.0,SF,201912GBSF
862,2019,12,LAR,6.0,45.0,221.0,480.0,BAL,201912LARBAL
863,2019,12,BAL,45.0,6.0,480.0,221.0,LAR,201912BALLAR
864,2019,13,DET,20.0,24.0,364.0,419.0,CHI,201913DETCHI
865,2019,13,CHI,24.0,20.0,419.0,364.0,DET,201913CHIDET
866,2019,13,DAL,15.0,26.0,426.0,356.0,BUF,201913DALBUF
867,2019,13,BUF,26.0,15.0,356.0,426.0,DAL,201913BUFDAL
868,2019,13,ATL,18.0,26.0,348.0,279.0,NO,201913ATLNO
869,2019,13,NO,26.0,18.0,279.0,348.0,ATL,201913NOATL
870,2019,13,NYG,13.0,31.0,335.0,322.0,GB,201913NYGGB
871,2019,13,GB,31.0,13.0,322.0,335.0,NYG,201913GBNYG
872,2019,13,JAX,11.0,28.0,242.0,315.0,TB,201913JAXTB
873,2019,13,TB,28.0,11.0,315.0,242.0,JAX,201913TBJAX
874,2019,13,PIT,20.0,13.0,323.0,279.0,CLE,201913PITCLE
875,2019,13,CLE,13.0,20.0,279.0,323.0,PIT,201913CLEPIT
876,2019,13,CAR,21.0,29.0,278.0,362.0,WAS,201913CARWAS
877,2019,13,WAS,29.0,21.0,362.0,278.0,CAR,201913WASCAR
878,2019,13,BAL,20.0,17.0,283.0,331.0,SF,201913BALSF
879,2019,13,SF,17.0,20.0,331.0,283.0,BAL,201913SFBAL
880,2019,13,CIN,22.0,6.0,277.0,271.0,NYJ,201913CINNYJ
881,2019,13,NYJ,6.0,22.0,271.0,277.0,CIN,201913NYJCIN
882,2019,13,MIA,37.0,31.0,409.0,386.0,PHI,201913MIAPHI
883,2019,13,PHI,31.0,37.0,386.0,409.0,MIA,201913PHIMIA
884,2019,13,IND,17.0,31.0,391.0,292.0,TEN,201913INDTEN
885,2019,13,TEN,31.0,17.0,292.0,391.0,IND,201913TENIND
886,2019,13,ARI,7.0,34.0,198.0,549.0,LAR,201913ARILAR
887,2019,13,LAR,34.0,7.0,549.0,198.0,ARI,201913LARARI
888,2019,13,DEN,23.0,20.0,218.0,359.0,LAC,201913DENLAC
889,2019,13,LAC,20.0,23.0,359.0,218.0,DEN,201913LACDEN
890,2019,13,KC,40.0,9.0,259.0,332.0,LV,201913KCLV
891,2019,13,LV,9.0,40.0,332.0,259.0,KC,201913LVKC
892,2019,13,HOU,28.0,22.0,276.0,448.0,NE,201913HOUNE
893,2019,13,NE,22.0,28.0,448.0,276.0,HOU,201913NEHOU
894,2019,13,SEA,37.0,30.0,444.0,354.0,MIN,201913SEAMIN
895,2019,13,MIN,30.0,37.0,354.0,444.0,SEA,201913MINSEA
896,2019,14,CHI,31.0,24.0,382.0,408.0,DAL,201914CHIDAL
897,2019,14,DAL,24.0,31.0,408.0,382.0,CHI,201914DALCHI
898,2019,14,ATL,40.0,20.0,461.0,345.0,CAR,201914ATLCAR
899,2019,14,CAR,20.0,40.0,345.0,461.0,ATL,201914CARATL
900,2019,14,BUF,17.0,24.0,209.0,257.0,BAL,201914BUFBAL
901,2019,14,BAL,24.0,17.0,257.0,209.0,BUF,201914BALBUF
902,2019,14,CLE,27.0,19.0,333.0,451.0,CIN,201914CLECIN
903,2019,14,CIN,19.0,27.0,451.0,333.0,CLE,201914CINCLE
904,2019,14,NYJ,22.0,21.0,374.0,362.0,MIA,201914NYJMIA
905,2019,14,MIA,21.0,22.0,362.0,374.0,NYJ,201914MIANYJ
906,2019,14,TB,38.0,35.0,542.0,309.0,IND,201914TBIND
907,2019,14,IND,35.0,38.0,309.0,542.0,TB,201914INDTB
908,2019,14,NO,46.0,48.0,465.0,516.0,SF,201914NOSF
909,2019,14,SF,48.0,46.0,516.0,465.0,NO,201914SFNO
910,2019,14,HOU,24.0,38.0,414.0,391.0,DEN,201914HOUDEN
911,2019,14,DEN,38.0,24.0,391.0,414.0,HOU,201914DENHOU
912,2019,14,MIN,20.0,7.0,354.0,231.0,DET,201914MINDET
913,2019,14,DET,7.0,20.0,231.0,354.0,MIN,201914DETMIN
914,2019,14,GB,20.0,15.0,341.0,262.0,WAS,201914GBWAS
915,2019,14,WAS,15.0,20.0,262.0,341.0,GB,201914WASGB
916,2019,14,JAX,10.0,45.0,252.0,525.0,LAC,201914JAXLAC
917,2019,14,LAC,45.0,10.0,525.0,252.0,JAX,201914LACJAX
918,2019,14,ARI,17.0,23.0,236.0,275.0,PIT,201914ARIPIT
919,2019,14,PIT,23.0,17.0,275.0,236.0,ARI,201914PITARI
920,2019,14,LV,21.0,42.0,355.0,552.0,TEN,201914LVTEN
921,2019,14,TEN,42.0,21.0,552.0,355.0,LV,201914TENLV
922,2019,14,NE,16.0,23.0,278.0,346.0,KC,201914NEKC
923,2019,14,KC,23.0,16.0,346.0,278.0,NE,201914KCNE
924,2019,14,LAR,28.0,12.0,455.0,308.0,SEA,201914LARSEA
925,2019,14,SEA,12.0,28.0,308.0,455.0,LAR,201914SEALAR
926,2019,14,PHI,23.0,17.0,418.0,255.0,NYG,201914PHINYG
927,2019,14,NYG,17.0,23.0,255.0,418.0,PHI,201914NYGPHI
928,2019,15,BAL,42.0,21.0,430.0,310.0,NYJ,201915BALNYJ
929,2019,15,NYJ,21.0,42.0,310.0,430.0,BAL,201915NYJBAL
930,2019,15,KC,23.0,3.0,419.0,251.0,DEN,201915KCDEN
931,2019,15,DEN,3.0,23.0,251.0,419.0,KC,201915DENKC
932,2019,15,WAS,27.0,37.0,352.0,415.0,PHI,201915WASPHI
933,2019,15,PHI,37.0,27.0,415.0,352.0,WAS,201915PHIWAS
934,2019,15,CAR,24.0,30.0,414.0,428.0,SEA,201915CARSEA
935,2019,15,SEA,30.0,24.0,428.0,414.0,CAR,201915SEACAR
936,2019,15,DET,17.0,38.0,295.0,495.0,TB,201915DETTB
937,2019,15,TB,38.0,17.0,495.0,295.0,DET,201915TBDET
938,2019,15,GB,21.0,13.0,292.0,415.0,CHI,201915GBCHI
939,2019,15,CHI,13.0,21.0,415.0,292.0,GB,201915CHIGB
940,2019,15,TEN,21.0,24.0,432.0,374.0,HOU,201915TENHOU
941,2019,15,HOU,24.0,21.0,374.0,432.0,TEN,201915HOUTEN
942,2019,15,CIN,13.0,34.0,315.0,291.0,NE,201915CINNE
943,2019,15,NE,34.0,13.0,291.0,315.0,CIN,201915NECIN
944,2019,15,NYG,36.0,20.0,412.0,384.0,MIA,201915NYGMIA
945,2019,15,MIA,20.0,36.0,384.0,412.0,NYG,201915MIANYG
946,2019,15,LAC,10.0,39.0,345.0,344.0,MIN,201915LACMIN
947,2019,15,MIN,39.0,10.0,344.0,345.0,LAC,201915MINLAC
948,2019,15,LV,16.0,20.0,364.0,262.0,JAX,201915LVJAX
949,2019,15,JAX,20.0,16.0,262.0,364.0,LV,201915JAXLV
950,2019,15,ARI,38.0,24.0,445.0,393.0,CLE,201915ARICLE
951,2019,15,CLE,24.0,38.0,393.0,445.0,ARI,201915CLEARI
952,2019,15,DAL,44.0,21.0,475.0,289.0,LAR,201915DALLAR
953,2019,15,LAR,21.0,44.0,289.0,475.0,DAL,201915LARDAL
954,2019,15,SF,22.0,29.0,313.0,290.0,ATL,201915SFATL
955,2019,15,ATL,29.0,22.0,290.0,313.0,SF,201915ATLSF
956,2019,15,PIT,10.0,17.0,229.0,261.0,BUF,201915PITBUF
957,2019,15,BUF,17.0,10.0,261.0,229.0,PIT,201915BUFPIT
958,2019,15,NO,34.0,7.0,424.0,205.0,IND,201915NOIND
959,2019,15,IND,7.0,34.0,205.0,424.0,NO,201915INDNO
960,2019,16,TB,20.0,23.0,435.0,229.0,HOU,201916TBHOU
961,2019,16,HOU,23.0,20.0,229.0,435.0,TB,201916HOUTB
962,2019,16,NE,24.0,17.0,414.0,268.0,BUF,201916NEBUF
963,2019,16,BUF,17.0,24.0,268.0,414.0,NE,201916BUFNE
964,2019,16,SF,34.0,31.0,334.0,395.0,LAR,201916SFLAR
965,2019,16,LAR,31.0,34.0,395.0,334.0,SF,201916LARSF
966,2019,16,TEN,28.0,38.0,397.0,377.0,NO,201916TENNO
967,2019,16,NO,38.0,28.0,377.0,397.0,TEN,201916NOTEN
968,2019,16,ATL,24.0,12.0,518.0,288.0,JAX,201916ATLJAX
969,2019,16,JAX,12.0,24.0,288.0,518.0,ATL,201916JAXATL
970,2019,16,MIA,38.0,35.0,502.0,430.0,CIN,201916MIACIN
971,2019,16,CIN,35.0,38.0,430.0,502.0,MIA,201916CINMIA
972,2019,16,CLE,15.0,31.0,241.0,481.0,BAL,201916CLEBAL
973,2019,16,BAL,31.0,15.0,481.0,241.0,CLE,201916BALCLE
974,2019,16,WAS,35.0,41.0,361.0,552.0,NYG,201916WASNYG
975,2019,16,NYG,41.0,35.0,552.0,361.0,WAS,201916NYGWAS
976,2019,16,NYJ,16.0,10.0,259.0,260.0,PIT,201916NYJPIT
977,2019,16,PIT,10.0,16.0,260.0,259.0,NYJ,201916PITNYJ
978,2019,16,IND,38.0,6.0,324.0,286.0,CAR,201916INDCAR
979,2019,16,CAR,6.0,38.0,286.0,324.0,IND,201916CARIND
980,2019,16,DEN,27.0,17.0,348.0,191.0,DET,201916DENDET
981,2019,16,DET,17.0,27.0,191.0,348.0,DEN,201916DETDEN
982,2019,16,LAC,17.0,24.0,284.0,366.0,LV,201916LACLV
983,2019,16,LV,24.0,17.0,366.0,284.0,LAC,201916LVLAC
984,2019,16,SEA,13.0,27.0,224.0,412.0,ARI,201916SEAARI
985,2019,16,ARI,27.0,13.0,412.0,224.0,SEA,201916ARISEA
986,2019,16,PHI,17.0,9.0,431.0,311.0,DAL,201916PHIDAL
987,2019,16,DAL,9.0,17.0,311.0,431.0,PHI,201916DALPHI
988,2019,16,CHI,3.0,26.0,234.0,350.0,KC,201916CHIKC
989,2019,16,KC,26.0,3.0,350.0,234.0,CHI,201916KCCHI
990,2019,16,MIN,10.0,23.0,139.0,383.0,GB,201916MINGB
991,2019,16,GB,23.0,10.0,383.0,139.0,MIN,201916GBMIN
992,2019,17,CAR,10.0,42.0,329.0,379.0,NO,201917CARNO
993,2019,17,NO,42.0,10.0,379.0,329.0,CAR,201917NOCAR
994,2019,17,MIN,19.0,21.0,300.0,337.0,CHI,201917MINCHI
995,2019,17,CHI,21.0,19.0,337.0,300.0,MIN,201917CHIMIN
996,2019,17,KC,31.0,21.0,336.0,366.0,LAC,201917KCLAC
997,2019,17,LAC,21.0,31.0,366.0,336.0,KC,201917LACKC
998,2019,17,NE,24.0,27.0,352.0,389.0,MIA,201917NEMIA
999,2019,17,MIA,27.0,24.0,389.0,352.0,NE,201917MIANE
1000,2019,17,TB,22.0,28.0,329.0,373.0,ATL,201917TBATL
1001,2019,17,ATL,28.0,22.0,373.0,329.0,TB,201917ATLTB
1002,2019,17,BUF,6.0,13.0,309.0,271.0,NYJ,201917BUFNYJ
1003,2019,17,NYJ,13.0,6.0,271.0,309.0,BUF,201917NYJBUF
1004,2019,17,DET,20.0,23.0,305.0,432.0,GB,201917DETGB
1005,2019,17,GB,23.0,20.0,432.0,305.0,DET,201917GBDET
1006,2019,17,CIN,33.0,23.0,361.0,313.0,CLE,201917CINCLE
1007,2019,17,CLE,23.0,33.0,313.0,361.0,CIN,201917CLECIN
1008,2019,17,JAX,38.0,20.0,353.0,275.0,IND,201917JAXIND
1009,2019,17,IND,20.0,38.0,275.0,353.0,JAX,201917INDJAX
1010,2019,17,LAR,31.0,24.0,424.0,393.0,ARI,201917LARARI
1011,2019,17,ARI,24.0,31.0,393.0,424.0,LAR,201917ARILAR
1012,2019,17,NYG,17.0,34.0,397.0,400.0,PHI,201917NYGPHI
1013,2019,17,PHI,34.0,17.0,400.0,397.0,NYG,201917PHINYG
1014,2019,17,DAL,47.0,16.0,517.0,271.0,WAS,201917DALWAS
1015,2019,17,WAS,16.0,47.0,271.0,517.0,DAL,201917WASDAL
1016,2019,17,DEN,16.0,15.0,238.0,477.0,LV,201917DENLV
1017,2019,17,LV,15.0,16.0,477.0,238.0,DEN,201917LVDEN
1018,2019,17,BAL,28.0,10.0,304.0,168.0,PIT,201917BALPIT
1019,2019,17,PIT,10.0,28.0,168.0,304.0,BAL,201917PITBAL
1020,2019,17,HOU,14.0,35.0,301.0,467.0,TEN,201917HOUTEN
1021,2019,17,TEN,35.0,14.0,467.0,301.0,HOU,201917TENHOU
1022,2019,17,SEA,21.0,26.0,348.0,398.0,SF,201917SEASF
1023,2019,17,SF,26.0,21.0,398.0,348.0,SEA,201917SFSEA
1024,2020,1,KC,34.0,20.0,369.0,360.0,HOU,20201KCHOU
1025,2020,1,HOU,20.0,34.0,360.0,369.0,KC,20201HOUKC
1026,2020,1,ATL,25.0,38.0,506.0,383.0,SEA,20201ATLSEA
1027,2020,1,SEA,38.0,25.0,383.0,506.0,ATL,20201SEAATL
1028,2020,1,BUF,27.0,17.0,404.0,254.0,NYJ,20201BUFNYJ
1029,2020,1,NYJ,17.0,27.0,254.0,404.0,BUF,20201NYJBUF
1030,2020,1,WAS,27.0,17.0,239.0,265.0,PHI,20201WASPHI
1031,2020,1,PHI,17.0,27.0,265.0,239.0,WAS,20201PHIWAS
1032,2020,1,MIN,34.0,43.0,382.0,522.0,GB,20201MINGB
1033,2020,1,GB,43.0,34.0,522.0,382.0,MIN,20201GBMIN
1034,2020,1,BAL,38.0,6.0,381.0,306.0,CLE,20201BALCLE
1035,2020,1,CLE,6.0,38.0,306.0,381.0,BAL,20201CLEBAL
1036,2020,1,NE,21.0,11.0,357.0,269.0,MIA,20201NEMIA
1037,2020,1,MIA,11.0,21.0,269.0,357.0,NE,20201MIANE
1038,2020,1,JAX,27.0,20.0,241.0,445.0,IND,20201JAXIND
1039,2020,1,IND,20.0,27.0,445.0,241.0,JAX,20201INDJAX
1040,2020,1,CAR,30.0,34.0,388.0,372.0,LV,20201CARLV
1041,2020,1,LV,34.0,30.0,372.0,388.0,CAR,20201LVCAR
1042,2020,1,DET,23.0,27.0,426.0,363.0,CHI,20201DETCHI
1043,2020,1,CHI,27.0,23.0,363.0,426.0,DET,20201CHIDET
1044,2020,1,CIN,13.0,16.0,295.0,362.0,LAC,20201CINLAC
1045,2020,1,LAC,16.0,13.0,362.0,295.0,CIN,20201LACCIN
1046,2020,1,NO,34.0,23.0,271.0,310.0,TB,20201NOTB
1047,2020,1,TB,23.0,34.0,310.0,271.0,NO,20201TBNO
1048,2020,1,SF,20.0,24.0,366.0,404.0,ARI,20201SFARI
1049,2020,1,ARI,24.0,20.0,404.0,366.0,SF,20201ARISF
1050,2020,1,LAR,20.0,17.0,422.0,380.0,DAL,20201LARDAL
1051,2020,1,DAL,17.0,20.0,380.0,422.0,LAR,20201DALLAR
1052,2020,1,NYG,16.0,26.0,291.0,349.0,PIT,20201NYGPIT
1053,2020,1,PIT,26.0,16.0,349.0,291.0,NYG,20201PITNYG
1054,2020,1,DEN,14.0,16.0,323.0,377.0,TEN,20201DENTEN
1055,2020,1,TEN,16.0,14.0,377.0,323.0,DEN,20201TENDEN
1056,2020,2,CLE,35.0,30.0,434.0,353.0,CIN,20202CLECIN
1057,2020,2,CIN,30.0,35.0,353.0,434.0,CLE,20202CINCLE
1058,2020,2,NYJ,13.0,31.0,277.0,359.0,SF,20202NYJSF
1059,2020,2,SF,31.0,13.0,359.0,277.0,NYJ,20202SFNYJ
1060,2020,2,PIT,26.0,21.0,410.0,319.0,DEN,20202PITDEN
1061,2020,2,DEN,21.0,26.0,319.0,410.0,PIT,20202DENPIT
1062,2020,2,TB,31.0,17.0,339.0,427.0,CAR,20202TBCAR
1063,2020,2,CAR,17.0,31.0,427.0,339.0,TB,20202CARTB
1064,2020,2,GB,42.0,21.0,488.0,307.0,DET,20202GBDET
1065,2020,2,DET,21.0,42.0,307.0,488.0,GB,20202DETGB
1066,2020,2,CHI,17.0,13.0,304.0,295.0,NYG,20202CHINYG
1067,2020,2,NYG,13.0,17.0,295.0,304.0,CHI,20202NYGCHI
1068,2020,2,TEN,33.0,30.0,354.0,480.0,JAX,20202TENJAX
1069,2020,2,JAX,30.0,33.0,480.0,354.0,TEN,20202JAXTEN
1070,2020,2,DAL,40.0,39.0,570.0,380.0,ATL,20202DALATL
1071,2020,2,ATL,39.0,40.0,380.0,570.0,DAL,20202ATLDAL
1072,2020,2,MIA,28.0,31.0,410.0,523.0,BUF,20202MIABUF
1073,2020,2,BUF,31.0,28.0,523.0,410.0,MIA,20202BUFMIA
1074,2020,2,PHI,19.0,37.0,363.0,449.0,LAR,20202PHILAR
1075,2020,2,LAR,37.0,19.0,449.0,363.0,PHI,20202LARPHI
1076,2020,2,IND,28.0,11.0,354.0,175.0,MIN,20202INDMIN
1077,2020,2,MIN,11.0,28.0,175.0,354.0,IND,20202MININD
1078,2020,2,ARI,30.0,15.0,438.0,316.0,WAS,20202ARIWAS
1079,2020,2,WAS,15.0,30.0,316.0,438.0,ARI,20202WASARI
1080,2020,2,HOU,16.0,33.0,304.0,407.0,BAL,20202HOUBAL
1081,2020,2,BAL,33.0,16.0,407.0,304.0,HOU,20202BALHOU
1082,2020,2,LAC,20.0,23.0,479.0,414.0,KC,20202LACKC
1083,2020,2,KC,23.0,20.0,414.0,479.0,LAC,20202KCLAC
1084,2020,2,SEA,35.0,30.0,429.0,464.0,NE,20202SEANE
